workerid,firstutterance,predicate,noun,response,nounclass,slide_number,class,language,born,enjoyment,gender,age,comments,assess,agemove,live,dialects,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
31,ay,bulok,lampara,1,furniture,25,age,,Philippines,1,Female,25,MAGANDA,Yes,,Philippines,INGLES,3,Windows,900,1600,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,38F5OAUN5O8D2F4NWMU0V4Y485J7H9,31,Submitted,Tue Feb 27 10:36:17 PST 2018,Mon Feb 26 17:50:43 PST 2018,Mon Feb 26 17:56:17 PST 2018,,,,,,[],5.4708
31,ay hindi,parihaba,sopa,0.5,furniture,26,shape,,Philippines,1,Female,25,MAGANDA,Yes,,Philippines,INGLES,3,Windows,900,1600,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,38F5OAUN5O8D2F4NWMU0V4Y485J7H9,31,Submitted,Tue Feb 27 10:36:17 PST 2018,Mon Feb 26 17:50:43 PST 2018,Mon Feb 26 17:56:17 PST 2018,,,,,,[],5.4708
31,ay hindi,malambot,silya,1,furniture,27,texture,,Philippines,1,Female,25,MAGANDA,Yes,,Philippines,INGLES,3,Windows,900,1600,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,38F5OAUN5O8D2F4NWMU0V4Y485J7H9,31,Submitted,Tue Feb 27 10:36:17 PST 2018,Mon Feb 26 17:50:43 PST 2018,Mon Feb 26 17:56:17 PST 2018,,,,,,[],5.4708
31,ay hindi,pula,saging,0,food,28,color,,Philippines,1,Female,25,MAGANDA,Yes,,Philippines,INGLES,3,Windows,900,1600,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,38F5OAUN5O8D2F4NWMU0V4Y485J7H9,31,Submitted,Tue Feb 27 10:36:17 PST 2018,Mon Feb 26 17:50:43 PST 2018,Mon Feb 26 17:56:17 PST 2018,,,,,,[],5.4708
32,ay hindi,luma,kamatis,0,food,3,age,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay hindi,aluminyo,silya,0,furniture,4,material,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay hindi,malaki,mesa,1,furniture,5,size,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay,makinis,silya,0,furniture,6,texture,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay,kahoy,saging,0,food,7,material,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay,asul,mansanas,0,food,8,color,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay hindi,cuadrado,saging,1,food,9,shape,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay,sira,saging,0,food,10,quality,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay hindi,pula,karot,0,food,11,color,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay hindi,malambot,television,0,furniture,12,texture,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay hindi,mahaba,karot,0,food,13,size,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay,tatsulok,mansanas,0,food,14,shape,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay hindi,parihaba,kamatis,0,food,15,shape,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay hindi,puti,saging,0,food,16,color,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay hindi,bilog,sopa,0,furniture,17,shape,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay hindi,maikli,silya,0.01,furniture,18,size,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay,matigas,kamatis,0,food,19,texture,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay hindi,bulok,mansanas,0,food,20,age,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay,itim,saging,0,food,21,color,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay,maliit,lampara,1,furniture,22,size,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay hindi,sariwa,television,0,furniture,23,age,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay,dilaw,kamatis,0,food,24,color,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay hindi,berde,saging,0,food,25,color,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay,maganda,keso,1,food,26,quality,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay,bago,silya,1,furniture,27,age,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
32,ay,bakal,silya,0,furniture,28,material,,,-1,Female,,,Yes,,,,-1,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,37UQDCYH6YRIKGZ71BB4A5PDGKVV7O,32,Submitted,Tue Feb 27 10:42:26 PST 2018,Mon Feb 26 17:49:16 PST 2018,Mon Feb 26 18:02:26 PST 2018,,,,,,[],11.612716666666667
33,ay hindi,asul,mesa,0.47,furniture,3,color,,Philippines,2,Male,,,Yes,10,USA,,2,Windows,768,1366,Chrome,386T3MLZLNQ3495HHHAJETZU8RS80U,32KI9HN0SI4LZM6UAVK595TJ2FL1U6,Survey ng wikang Tagalog,Ang mga survey na ito ay nilalaman ng mga pariralang Tagalog pilipino,lengguwa wika research saliksik Tagalog saya cognitive agham universidad,$0.50,Mon Feb 26 16:42:24 PST 2018,45,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Mar 28 17:42:24 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNQ3495HHHAJETZU8RS80U,378XPAWRUD9VHCD597O557199Q6IA6,33,Submitted,Tue Feb 27 10:43:59 PST 2018,Mon Feb 26 17:55:45 PST 2018,Mon Feb 26 18:03:59 PST 2018,,,,,,[],8.172216666666667
